state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,lat,lng,population
Kentucky,21221,Trigg County,5487,1791,7376,3696,0.743899132,0.242814534,0.501084599,36.8064,-87.8734,14449
Kentucky,21223,Trimble County,3227,1012,4320,2215,0.746990741,0.234259259,0.512731481,38.613,-85.3375,8558
Kentucky,21225,Union County,4965,1529,6577,3436,0.754903451,0.232476813,0.522426638,37.6585,-87.9453,14638
Kentucky,21227,Warren County,31791,22479,55401,9312,0.573834407,0.405750799,0.168083609,36.9936,-86.4238,128652
Kentucky,21229,Washington County,4482,1644,6225,2838,0.72,0.264096386,0.455903614,37.7534,-85.1748,12023
Kentucky,21231,Wayne County,7430,1700,9240,5730,0.804112554,0.183982684,0.62012987,36.8013,-84.8286,20546
Kentucky,21233,Webster County,4506,1412,5993,3094,0.75187719,0.23560821,0.51626898,37.5184,-87.6832,13068
Kentucky,21235,Whitley County,12567,2552,15356,10015,0.818377182,0.166189112,0.65218807,36.7581,-84.1452,36131
Kentucky,21237,Wolfe County,2097,839,2979,1258,0.703927492,0.281638134,0.422289359,37.7393,-83.4932,7207
Kentucky,21239,Woodford County,8362,6530,15211,1832,0.549733745,0.429294589,0.120439156,38.0424,-84.7436,26318
Louisiana,22001,Acadia Parish,22596,5443,28425,17153,0.794934037,0.191486368,0.603447669,30.2905,-92.412,62457
Louisiana,22003,Allen Parish,7574,2108,9810,5466,0.772069317,0.214882773,0.557186544,30.6529,-92.8279,25618
Louisiana,22005,Ascension Parish,40687,20399,62325,20288,0.652819896,0.327300441,0.325519454,30.2036,-90.9113,123114
Louisiana,22007,Assumption Parish,7271,3833,11235,3438,0.64717401,0.341165999,0.306008011,29.9008,-91.0626,22478
Louisiana,22009,Avoyelles Parish,12028,4979,17292,7049,0.695581772,0.287936618,0.407645154,31.0762,-92.0014,40669
Louisiana,22011,Beauregard Parish,13575,2542,16357,11033,0.829919912,0.155407471,0.674512441,30.6484,-93.3434,37043
Louisiana,22013,Bienville Parish,3891,3067,7050,824,0.551914894,0.435035461,0.116879433,32.3472,-93.056,13564
Louisiana,22015,Bossier Parish,38074,15662,54655,22412,0.69662428,0.286561156,0.410063123,32.6789,-93.605,126499
Louisiana,22017,Caddo Parish,48021,55110,104912,-7089,0.457726476,0.525297392,-0.067570917,32.5801,-93.8823,245831
Louisiana,22019,Calcasieu Parish,55066,25982,82663,29084,0.666150515,0.314312328,0.351838186,30.2292,-93.3579,201619
Louisiana,22021,Caldwell Parish,3976,745,4762,3231,0.834943301,0.156446871,0.67849643,32.0923,-92.1166,9992
Louisiana,22023,Cameron Parish,3671,324,4039,3347,0.908888339,0.080217876,0.828670463,29.8754,-93.1938,6930
Louisiana,22025,Catahoula Parish,3541,1269,4858,2272,0.728900782,0.261218608,0.467682174,31.6661,-91.8471,9766
Louisiana,22027,Claiborne Parish,3770,2731,6580,1039,0.572948328,0.415045593,0.157902736,32.8226,-92.9958,15985
Louisiana,22029,Concordia Parish,5550,3177,8828,2373,0.628681468,0.359877662,0.268803806,31.4459,-91.6401,19778
Louisiana,22031,De Soto Parish,9112,5457,14736,3655,0.61834962,0.37031759,0.24803203,32.0554,-93.7372,27289
Louisiana,22033,East Baton Rouge Parish,88420,115577,208182,-27157,0.42472452,0.555172878,-0.130448358,30.5383,-91.0956,443763
Louisiana,22035,East Carroll Parish,1080,1900,3036,-820,0.355731225,0.625823452,-0.270092227,32.7325,-91.2351,7096
Louisiana,22037,East Feliciana Parish,6064,4280,10509,1784,0.577029213,0.407269959,0.169759254,30.8451,-91.0455,19371
Louisiana,22039,Evangeline Parish,11053,4158,15412,6895,0.71716844,0.269789774,0.447378666,30.729,-92.4059,33589
Louisiana,22041,Franklin Parish,6970,2658,9720,4312,0.717078189,0.27345679,0.443621399,32.1332,-91.6738,20238
Louisiana,22043,Grant Parish,8117,1157,9392,6960,0.864246167,0.123189949,0.741056218,31.5997,-92.5595,22340
Louisiana,22045,Iberia Parish,21251,11027,32713,10224,0.649619417,0.337083117,0.312536301,29.8965,-91.73,71887
Louisiana,22047,Iberville Parish,7893,8514,16719,-621,0.472097613,0.509240983,-0.03714337,30.2585,-91.3493,32822
Louisiana,22049,Jackson Parish,5394,2143,7632,3251,0.706761006,0.280791405,0.425969602,32.3021,-92.5578,15879
Louisiana,22051,Jefferson Parish,105949,84477,193733,21472,0.546881533,0.436048582,0.110832951,29.7872,-90.1274,434850
Louisiana,22053,Jefferson Davis Parish,11423,3208,14841,8215,0.769692069,0.216157941,0.553534128,30.2677,-92.8141,31441
Louisiana,22055,Lafayette Parish,72519,39685,114521,32834,0.633237572,0.346530331,0.286707241,30.2068,-92.0639,241973
Louisiana,22057,Lafourche Parish,36024,8672,45388,27352,0.793689962,0.191063717,0.602626245,29.5662,-90.4258,98108
Louisiana,22059,LaSalle Parish,6378,638,7077,5740,0.901229334,0.090151194,0.81107814,31.6768,-92.1605,14936
Louisiana,22061,Lincoln Parish,11311,7559,19275,3752,0.586822309,0.392166018,0.194656291,32.6016,-92.6648,47246
Louisiana,22063,Livingston Parish,54877,9249,65230,45628,0.841284685,0.141790587,0.699494098,30.4401,-90.7279,138928
Louisiana,22065,Madison Parish,1930,2654,4670,-724,0.413276231,0.568308351,-0.15503212,32.3644,-91.2426,11306
Louisiana,22067,Morehouse Parish,6510,4946,11574,1564,0.5624676,0.427337135,0.135130465,32.8202,-91.8018,25610
Louisiana,22069,Natchitoches Parish,9358,6896,16554,2462,0.565301438,0.416576054,0.148725384,31.7235,-93.0962,38769
Louisiana,22071,Orleans Parish,26664,147854,177819,-121190,0.14995023,0.831485949,-0.681535719,30.0687,-89.9288,390845
Louisiana,22073,Ouachita Parish,42255,25913,69166,16342,0.610921551,0.374649394,0.236272157,32.4783,-92.1549,155494
Louisiana,22075,Plaquemines Parish,7412,3414,11014,3998,0.672961685,0.30996913,0.362992555,29.4405,-89.6097,23338
Louisiana,22077,Pointe Coupee Parish,7503,4683,12371,2820,0.60649907,0.378546601,0.227952469,30.7094,-91.6008,22016
Louisiana,22079,Rapides Parish,38347,19475,58865,18872,0.651439735,0.330841757,0.320597978,31.1986,-92.5332,130970
Louisiana,22081,Red River Parish,2413,1644,4132,769,0.583978703,0.397870281,0.186108422,32.0931,-93.3399,8565
Louisiana,22083,Richland Parish,6607,3225,9940,3382,0.664688129,0.32444668,0.340241449,32.4178,-91.7635,20350
Louisiana,22085,Sabine Parish,8776,1731,10596,7045,0.828237071,0.163363533,0.664873537,31.564,-93.5546,23991
Louisiana,22087,St. Bernard Parish,11179,6151,17650,5028,0.633371105,0.348498584,0.284872521,29.8693,-89.5552,46266
Louisiana,22089,St. Charles Parish,18233,9800,28517,8433,0.639373006,0.343654662,0.295718343,29.9055,-90.3582,52773
Louisiana,22091,St. Helena Parish,2714,3346,6158,-632,0.440727509,0.543358233,-0.102630724,30.822,-90.7103,10297
Louisiana,22093,St. James Parish,5954,6510,12590,-556,0.472915012,0.517077045,-0.044162033,30.0263,-90.7963,21308
Louisiana,22095,St. John the Baptist Parish,7538,13582,21432,-6044,0.351717059,0.633725271,-0.282008212,30.1265,-90.4709,43242
Louisiana,22097,St. Landry Parish,23171,17372,41154,5799,0.56303154,0.422121786,0.140909754,30.5988,-92.0059,83172
Louisiana,22099,St. Martin Parish,18203,8439,27038,9764,0.673237666,0.312116281,0.361121385,30.1291,-91.6083,53732
Louisiana,22101,St. Mary Parish,14811,8055,23186,6756,0.63879065,0.347407919,0.291382731,29.7047,-91.4432,50968
Louisiana,22103,St. Tammany Parish,99666,37746,140110,61920,0.711341089,0.269402612,0.441938477,30.4102,-89.9583,255155
Louisiana,22105,Tangipahoa Parish,37806,18887,57661,18919,0.655659805,0.327552418,0.328107386,30.6266,-90.4057,132057
Louisiana,22107,Tensas Parish,1197,1329,2554,-132,0.468676586,0.520360219,-0.051683634,32.0017,-91.3401,4561
Louisiana,22109,Terrebonne Parish,34339,11198,46240,23141,0.742625433,0.24217128,0.500454152,29.4148,-90.8663,112054
Louisiana,22111,Union Parish,8407,2654,11201,5753,0.750557986,0.23694313,0.513614856,32.8318,-92.3748,22353
Louisiana,22113,Vermilion Parish,21930,5009,27324,16921,0.802591129,0.183318694,0.619272434,29.8465,-92.3238,59865
Louisiana,22115,Vernon Parish,14107,2898,17268,11209,0.816944637,0.167824878,0.649119759,31.1083,-93.1842,49646
Louisiana,22117,Washington Parish,13307,5970,19513,7337,0.681955619,0.30594988,0.37600574,30.8533,-90.0405,46435
Louisiana,22119,Webster Parish,11830,6172,18216,5658,0.649429073,0.338823013,0.310606061,32.7135,-93.335,39242
Louisiana,22121,West Baton Rouge Parish,7684,6200,14097,1484,0.545080514,0.439809889,0.105270625,30.4634,-91.3127,26101
Louisiana,22123,West Carroll Parish,4317,710,5052,3607,0.854513064,0.140538401,0.713974663,32.7885,-91.4568,11041
Louisiana,22125,West Feliciana Parish,3863,2298,6268,1565,0.616305041,0.366624123,0.249680919,30.8798,-91.42,15428
Louisiana,22127,Winn Parish,4619,1543,6225,3076,0.742008032,0.247871486,0.494136546,31.9443,-92.6367,14313
Maine,23001,Androscoggin County,29268,27617,58707,1651,0.498543615,0.470420904,0.028122711,44.1658,-70.2065,107602
Maine,23003,Aroostook County,21080,13956,35746,7124,0.589716332,0.390421306,0.199295026,46.6589,-68.5989,67809
Maine,23005,Cumberland County,59584,128759,193765,-69175,0.307506516,0.664511135,-0.357004619,43.8464,-70.3988,292307
Maine,23007,Franklin County,8754,8069,17390,685,0.503392754,0.4640023,0.039390454,44.974,-70.444,29982
Maine,23009,Hancock County,14982,19369,35325,-4387,0.424118896,0.548308563,-0.124189667,44.6642,-68.3586,54601
Maine,23011,Kennebec County,34721,34902,71858,-181,0.483189067,0.485707924,-0.002518857,44.4091,-69.7673,121753
Maine,23013,Knox County,9982,15110,25734,-5128,0.387891505,0.587160954,-0.199269449,44.141,-69.1686,39759
Maine,23015,Lincoln County,10256,12684,23594,-2428,0.434686785,0.537594304,-0.102907519,44.0664,-69.5435,34201
Maine,23017,Oxford County,17698,14755,33492,2943,0.528424698,0.440552968,0.087871731,44.4999,-70.7566,57550
Maine,23019,Penobscot County,44825,37713,85269,7112,0.525689289,0.442282658,0.083406631,45.4006,-68.6495,151774
Maine,23021,Piscataquis County,6143,3517,9908,2626,0.620004037,0.354965684,0.265038353,45.8373,-69.2846,16836
Maine,23023,Sagadahoc County,9755,13528,24038,-3773,0.405815792,0.562775605,-0.156959814,43.9598,-69.8546,35452
Maine,23025,Somerset County,16644,10199,27578,6445,0.603524549,0.369823773,0.233700776,45.5139,-69.9589,50520
Maine,23027,Waldo County,11196,12345,24320,-1149,0.460361842,0.507606908,-0.047245066,44.5028,-69.1454,39539
Maine,23029,Washington County,10194,6761,17357,3433,0.587313476,0.38952584,0.197787636,45.0306,-67.6288,31491
Maine,23031,York County,54817,71189,129659,-16372,0.422778211,0.549047887,-0.126269677,43.4782,-70.7144,204316
Maryland,24001,Allegany County,20886,9158,30641,11728,0.681635717,0.298880585,0.382755132,39.6215,-78.6976,71445
Maryland,24003,Anne Arundel County,127821,172823,309617,-45002,0.412835858,0.558183175,-0.145347316,39.0065,-76.6051,571275
Maryland,24005,Baltimore County,146202,258409,414932,-112207,0.352351711,0.622774334,-0.270422623,39.4627,-76.6393,828018
Maryland,24009,Calvert County,25346,22587,49112,2759,0.516085682,0.459907965,0.056177716,38.5434,-76.5687,91511
Maryland,24011,Caroline County,10283,5095,15794,5188,0.651070027,0.322590857,0.328479169,38.8717,-75.8316,33049
Maryland,24013,Carroll County,60218,36456,100327,23762,0.600217289,0.363371774,0.236845515,39.5629,-77.0225,167699
Maryland,24015,Cecil County,29439,16809,47462,12630,0.620264633,0.35415701,0.266107623,39.5712,-75.9407,102552
Maryland,24017,Charles County,25579,62171,89498,-36592,0.285805269,0.694663568,-0.408858299,38.5073,-76.9922,159428
Maryland,24019,Dorchester County,8764,6857,15977,1907,0.548538524,0.429179445,0.119359079,38.4829,-76.0125,32138
Maryland,24021,Frederick County,63682,77675,145615,-13993,0.437331319,0.533427188,-0.096095869,39.4722,-77.398,251422
Maryland,24023,Garrett County,12002,3281,15611,8721,0.76881686,0.210172314,0.558644546,39.5289,-79.2729,29235
Maryland,24025,Harford County,80930,63095,148186,17835,0.546137962,0.425782463,0.120355499,39.5611,-76.3171,252222
Maryland,24027,Howard County,48390,129433,183062,-81043,0.264336673,0.707044608,-0.442707935,39.2507,-76.9312,318855
Maryland,24029,Kent County,5195,5329,10794,-134,0.4812859,0.493700204,-0.012414304,39.2545,-76.0399,19536
Maryland,24031,Montgomery County,101222,419569,533743,-318347,0.189645578,0.786088061,-0.596442483,39.1363,-77.2042,1043530
Maryland,24033,Prince George's County,37090,379208,424855,-342118,0.087300373,0.892558638,-0.805258265,38.8295,-76.8473,908670
Maryland,24035,Queen Anne's County,18741,10709,30290,8032,0.618719049,0.353549026,0.265170023,39.068,-76.0203,49632
Maryland,24037,St. Mary's County,30826,23138,55665,7688,0.553777059,0.41566514,0.13811192,38.3024,-76.6058,112290
Maryland,24039,Somerset County,5739,4241,10147,1498,0.565585887,0.417956046,0.147629841,38.1158,-75.7518,25729
Maryland,24041,Talbot County,10946,11062,22555,-116,0.485302594,0.490445577,-0.005142984,38.7713,-76.0971,37167
Maryland,24043,Washington County,40224,26044,67779,14180,0.593458151,0.384248809,0.209209342,39.6036,-77.814,150109
Maryland,24045,Wicomico County,22944,22054,46216,890,0.496451445,0.477194045,0.0192574,38.3733,-75.6208,102539
Maryland,24047,Worcester County,18571,12560,31691,6011,0.586002335,0.396327033,0.189675302,38.2128,-75.334,51765
Maryland,24510,Baltimore city,25374,207260,237461,-181886,0.106855442,0.87281701,-0.765961568,39.3051,-76.6144,609032
Massachusetts,25001,Barnstable County,55311,91994,150325,-36683,0.367942791,0.611967404,-0.244024613,41.7242,-70.2915,213496
Massachusetts,25003,Berkshire County,18064,51705,71375,-33641,0.253085814,0.72441331,-0.471327496,42.3707,-73.2064,126425
Massachusetts,25005,Bristol County,119872,153377,279279,-33505,0.429219526,0.549189162,-0.119969636,41.7972,-71.1144,561037
Massachusetts,25007,Dukes County,2631,9914,12798,-7283,0.205578997,0.774652289,-0.569073293,41.3961,-70.6501,17312
Massachusetts,25009,Essex County,144837,267198,421210,-122361,0.343859358,0.634358159,-0.290498801,42.6731,-70.952,783676
Massachusetts,25011,Franklin County,11201,30030,42458,-18829,0.263813651,0.707287201,-0.44347355,42.5831,-72.5918,70577
Massachusetts,25013,Hampden County,87318,125948,218177,-38630,0.400216338,0.577274415,-0.177058077,42.1351,-72.6316,467871
Massachusetts,25015,Hampshire County,22281,63362,87854,-41081,0.25361395,0.721219296,-0.467605345,42.3402,-72.6638,161032
Massachusetts,25017,Middlesex County,226956,617196,863577,-390240,0.262809223,0.714697126,-0.451887903,42.4856,-71.3918,1600842
Massachusetts,25019,Nantucket County,1914,5241,7306,-3327,0.261976458,0.717355598,-0.45537914,41.2831,-70.0692,11168
Massachusetts,25021,Norfolk County,125294,273312,407751,-148018,0.307280669,0.670291428,-0.363010759,42.1607,-71.2111,700437
Massachusetts,25023,Plymouth County,121227,173630,301816,-52403,0.401658626,0.575284279,-0.173625653,41.9512,-70.8114,515303
Massachusetts,25025,Suffolk County,58613,270522,335462,-211909,0.174723218,0.806416226,-0.631693008,42.3336,-71.0709,796605
Massachusetts,25027,Worcester County,171683,248773,432014,-77090,0.397401473,0.575844764,-0.178443291,42.3514,-71.9077,824772
Michigan,26001,Alcona County,4848,2142,7064,2706,0.686296716,0.303227633,0.383069083,44.6854,-83.5937,10353
Michigan,26003,Alger County,3014,2053,5128,961,0.58775351,0.400351014,0.187402496,46.4086,-86.604,9151
Michigan,26005,Allegan County,41392,24449,67094,16943,0.616925507,0.364399201,0.252526306,42.5913,-85.8884,116143
Michigan,26007,Alpena County,10686,6000,16969,4686,0.629736578,0.353585951,0.276150628,45.0349,-83.6258,28520
Michigan,26009,Antrim County,9748,5960,15949,3788,0.611198194,0.373691141,0.237507054,44.9991,-85.1402,23206
Michigan,26011,Arenac County,5928,2774,8831,3154,0.671271657,0.314120711,0.357150946,44.0647,-83.894,15070
Michigan,26013,Baraga County,2512,1478,4038,1034,0.622090144,0.366022784,0.25606736,46.6626,-88.3652,8421
Michigan,26015,Barry County,23471,11797,35905,11674,0.653697257,0.328561482,0.325135775,42.595,-85.309,60540
Michigan,26017,Bay County,33125,26151,60255,6974,0.549746909,0.434005477,0.115741432,43.708,-83.9916,104104
Michigan,26019,Benzie County,6601,5480,12262,1121,0.538329799,0.44690915,0.091420649,44.6387,-86.0155,17615
Michigan,26021,Berrien County,43519,37438,82391,6081,0.528200896,0.454394291,0.073806605,41.9547,-86.4123,154133
Michigan,26023,Branch County,14064,6159,20536,7905,0.684846124,0.299912349,0.384933775,41.9161,-85.059,43513
Michigan,26025,Calhoun County,36221,28877,66281,7344,0.546476366,0.435675382,0.110800984,42.2465,-85.0056,134212
Michigan,26027,Cass County,16699,9130,26216,7569,0.636977418,0.348260604,0.288716814,41.9154,-85.9935,51523
Michigan,26029,Charlevoix County,9841,6939,17000,2902,0.578882353,0.408176471,0.170705882,45.3022,-85.1263,26188
Michigan,26031,Cheboygan County,10186,5437,15868,4749,0.641920847,0.342639274,0.299281573,45.4465,-84.4999,25418
Michigan,26033,Chippewa County,10681,6648,17642,4033,0.605430223,0.376828024,0.228602199,46.3053,-84.5777,37629
Michigan,26035,Clare County,10861,5199,16281,5662,0.667096616,0.31932928,0.347767336,43.9879,-84.8478,30651
Michigan,26037,Clinton County,25098,21968,47927,3130,0.523671417,0.458363762,0.065307655,42.9437,-84.6015,78389
Michigan,26039,Crawford County,5087,2672,7861,2415,0.647118687,0.339905864,0.307212823,44.6837,-84.6103,13892
Michigan,26041,Delta County,13207,7606,21151,5601,0.624414921,0.359604747,0.264810174,45.9191,-86.9242,36026
Michigan,26043,Dickinson County,9617,4744,14589,4873,0.659195284,0.325176503,0.334018781,46.0091,-87.8702,25439
Michigan,26045,Eaton County,31798,31299,64327,499,0.494318093,0.486560853,0.00775724,42.5961,-84.8383,109456
Michigan,26047,Emmet County,12135,9662,22177,2473,0.547188529,0.435676602,0.111511927,45.521,-84.8908,33104
Michigan,26049,Genesee County,98714,119390,221360,-20676,0.44594326,0.539347669,-0.093404409,43.0217,-83.7067,407875
Michigan,26051,Gladwin County,9893,4524,14603,5369,0.677463535,0.309799356,0.367664179,43.9907,-84.3883,25279
Michigan,26053,Gogebic County,4600,3570,8266,1030,0.556496492,0.431889669,0.124606823,46.4089,-89.6944,15061
Michigan,26055,Grand Traverse County,30502,28683,60236,1819,0.506374925,0.476177037,0.030197888,44.6688,-85.5605,92181
Michigan,26057,Gratiot County,12102,6693,19127,5409,0.632718147,0.349924191,0.282793956,43.2927,-84.6049,40916
Michigan,26059,Hillsdale County,17037,5883,23302,11154,0.731138958,0.252467599,0.478671359,41.8878,-84.5929,45757
Michigan,26061,Houghton County,10378,7750,18501,2628,0.560942652,0.418896276,0.142046376,46.8978,-88.6874,36070
Michigan,26063,Huron County,12731,5490,18437,7241,0.690513641,0.297770787,0.392742854,43.8334,-83.0232,31349
Michigan,26065,Ingham County,47639,94212,144550,-46573,0.329567624,0.651760636,-0.322193013,42.5971,-84.3735,290587
Michigan,26067,Ionia County,20657,10901,32209,9756,0.641342482,0.338445776,0.302896706,42.9451,-85.0746,64300
Michigan,26069,Iosco County,9759,5373,15363,4386,0.635227495,0.34973638,0.285491115,44.3558,-83.6359,25197
Michigan,26071,Iron County,4216,2493,6789,1723,0.621004566,0.367211666,0.2537929,46.2087,-88.5305,11152
Michigan,26073,Isabella County,14815,14072,29421,743,0.503551885,0.478297814,0.02525407,43.6406,-84.8468,70688
Michigan,26075,Jackson County,47372,31995,80861,15377,0.585844845,0.395679005,0.19016584,42.2485,-84.4234,158636
Michigan,26077,Kalamazoo County,56823,83686,143414,-26863,0.396216548,0.58352741,-0.187310862,42.2455,-85.5312,262745
